,userId,movieId,rating,timestamp
5070000,34761,79695,3.5,1325866085
5070001,34761,81229,3.5,1325865726
5070002,34761,81834,3.5,1325187252
5070003,34761,81845,3.5,1325524187
5070004,34761,82461,3.5,1326658723
5070005,34761,85510,2.5,1326658738
5070006,34761,86190,4.5,1325286387
5070007,34761,86332,3.0,1325524318
5070008,34761,86880,4.0,1325865571
5070009,34761,86911,4.5,1326049775
5070010,34761,87232,3.0,1325524100
5070011,34761,88140,1.5,1325524652
5070012,34761,89780,4.5,1326049771
5070013,34761,90254,3.0,1325185641
5070014,34761,90405,3.5,1326230192
5070015,34761,91353,3.0,1325185561
5070016,34761,91515,2.0,1325524328
5070017,34761,91542,4.5,1325865866
5070018,34761,91630,4.0,1325865330
5070019,34761,91974,4.0,1329951063
5070020,34761,93363,4.0,1338235721
5070021,34761,94864,3.0,1344969132
5070022,34761,96079,4.5,1357070545
5070023,34761,98809,5.0,1357070519
5070024,34762,22,5.0,1092083781
5070025,34762,45,5.0,1092083784
5070026,34762,105,5.0,1092083791
5070027,34762,158,5.0,1092083779
5070028,34762,198,5.0,1092083792
5070029,34762,345,5.0,1092083789
5070030,34762,596,5.0,1092083784
5070031,34762,661,5.0,1092083791
5070032,34762,762,5.0,1092083784
5070033,34762,783,5.0,1092083791
5070034,34762,785,5.0,1092083782
5070035,34762,913,5.0,1092083783
5070036,34762,969,5.0,1092083790
5070037,34762,1006,1.0,1092083855
5070038,34762,1148,5.0,1092083792
5070039,34762,1204,5.0,1092083783
5070040,34762,1250,5.0,1092083790
5070041,34762,1372,5.0,1092083791
5070042,34762,1862,1.0,1092083865
5070043,34762,2081,5.0,1092083791
5070044,34762,2194,5.0,1092083785
5070045,34762,2793,1.0,1092083861
5070046,34762,3471,5.0,1092083781
5070047,34762,3525,2.0,1092083859
5070048,34762,4103,1.0,1092083858
5070049,34763,11,3.5,1238444777
5070050,34763,19,1.0,1238444338
5070051,34763,31,1.5,1238443647
5070052,34763,32,2.0,1238443962
5070053,34763,44,1.0,1238443623
5070054,34763,50,5.0,1239831592
5070055,34763,62,4.0,1239831964
5070056,34763,69,3.5,1239832252
5070057,34763,145,3.0,1238445327
5070058,34763,147,4.5,1238445407
5070059,34763,150,4.0,1238444901
5070060,34763,153,2.0,1238445440
5070061,34763,180,3.5,1239831898
5070062,34763,193,0.5,1238443721
5070063,34763,216,3.0,1238446306
5070064,34763,266,4.0,1239832454
5070065,34763,318,5.0,1239831589
5070066,34763,344,2.5,1238444335
5070067,34763,349,3.5,1239831940
5070068,34763,356,4.0,1239832662
5070069,34763,368,3.0,1239832310
5070070,34763,377,3.5,1239832217
5070071,34763,380,2.5,1239832242
5070072,34763,410,2.0,1238444363
5070073,34763,413,3.0,1238444435
5070074,34763,419,1.0,1238446098
5070075,34763,454,4.0,1239832357
5070076,34763,592,3.5,1238445418
5070077,34763,595,2.0,1238445506
5070078,34763,627,3.5,1239831815
5070079,34763,733,4.0,1239831925
5070080,34763,805,4.0,1239831909
5070081,34763,832,3.5,1239831845
5070082,34763,858,4.5,1239831588
5070083,34763,924,4.0,1238443988
5070084,34763,1061,4.0,1239831582
5070085,34763,1080,3.5,1239832977
5070086,34763,1092,4.0,1238445404
5070087,34763,1093,4.5,1238443715
5070088,34763,1101,2.5,1239831876
5070089,34763,1120,3.0,1238443654
5070090,34763,1127,3.0,1238444096
5070091,34763,1136,3.5,1239832974
5070092,34763,1200,3.0,1239832568
5070093,34763,1203,2.5,1238443959
5070094,34763,1208,4.0,1238444894
5070095,34763,1214,2.5,1238444490
5070096,34763,1215,2.0,1238445161
5070097,34763,1221,4.5,1239832694
5070098,34763,1242,4.0,1239832688
5070099,34763,1263,3.5,1239832615
5070100,34763,1270,4.0,1238445309
5070101,34763,1291,4.0,1239832734
5070102,34763,1352,2.0,1238444460
5070103,34763,1370,3.5,1239831999
5070104,34763,1377,2.0,1238445448
5070105,34763,1393,4.0,1239832372
5070106,34763,1405,2.5,1238445513
5070107,34763,1503,2.5,1238444053
