,userId,movieId,rating,timestamp
5490000,37740,5298,4.0,1018169248
5490001,37740,5445,2.0,1027929844
5490002,37740,5476,1.0,1027927841
5490003,37740,5515,5.0,1027946730
5490004,37740,6291,3.0,1051541042
5490005,37740,6303,4.0,1053288866
5490006,37741,239,3.0,1334628909
5490007,37741,296,4.5,1334628965
5490008,37741,356,4.0,1334629410
5490009,37741,364,4.5,1335395411
5490010,37741,457,3.5,1334629507
5490011,37741,480,3.5,1335395445
5490012,37741,541,3.0,1334629052
5490013,37741,608,4.0,1334629251
5490014,37741,750,5.0,1334629070
5490015,37741,924,4.0,1334629047
5490016,37741,953,3.0,1334629368
5490017,37741,1019,4.5,1334628780
5490018,37741,1025,3.0,1334628821
5490019,37741,1027,2.5,1334628749
5490020,37741,1033,4.0,1334628872
5490021,37741,1079,4.5,1335401689
5490022,37741,1080,4.0,1334629098
5490023,37741,1089,3.5,1334629085
5490024,37741,1136,5.0,1334629088
5490025,37741,1193,4.5,1334629159
5490026,37741,1206,4.0,1334629092
5490027,37741,1253,4.5,1334628786
5490028,37741,2141,3.0,1334628843
5490029,37741,2502,4.0,1334629100
5490030,37741,2542,4.0,1334629117
5490031,37741,2686,2.5,1334628795
5490032,37741,2804,5.0,1334629400
5490033,37741,3000,3.5,1334629319
5490034,37741,3258,4.5,1335401423
5490035,37741,3301,1.5,1334628775
5490036,37741,3624,3.0,1334628755
5490037,37741,3745,3.5,1334628815
5490038,37741,4002,5.0,1334628765
5490039,37741,4027,4.5,1334629125
5490040,37741,4973,3.5,1334629197
5490041,37741,5618,4.0,1334629230
5490042,37741,6287,2.0,1334628889
5490043,37741,6350,3.5,1334629333
5490044,37741,6377,4.0,1334629253
5490045,37741,6502,4.0,1334629225
5490046,37741,6539,4.5,1335395320
5490047,37741,6807,4.0,1334629131
5490048,37741,6874,4.5,1334628972
5490049,37741,6942,4.0,1335401360
5490050,37741,7147,4.0,1334629269
5490051,37741,7438,3.5,1334628974
5490052,37741,7669,3.5,1334629312
5490053,37741,8874,4.0,1334629146
5490054,37741,8961,4.0,1334629276
5490055,37741,31410,3.5,1334628915
5490056,37741,33794,3.5,1334629141
5490057,37741,44191,4.5,1334629289
5490058,37741,45666,2.0,1334629681
5490059,37741,46578,4.0,1334629258
5490060,37741,48394,4.5,1334629242
5490061,37741,52319,4.5,1334628949
5490062,37741,52694,4.0,1334629644
5490063,37741,52973,2.0,1334628856
5490064,37741,58559,4.5,1334629214
5490065,37741,60069,4.5,1334629356
5490066,37741,66934,4.0,1334629185
5490067,37741,68157,4.5,1334629082
5490068,37741,68954,4.0,1334629379
5490069,37741,72998,3.0,1335395330
5490070,37741,73017,3.5,1334628994
5490071,37741,76093,3.5,1334629429
5490072,37741,78499,4.0,1334629338
5490073,37741,79132,4.0,1334629155
5490074,37741,88810,4.0,1334629023
5490075,37741,91500,4.0,1334629031
5490076,37741,91542,4.0,1334629005
5490077,37741,93840,5.0,1335395275
5490078,37742,10,4.0,842967730
5490079,37742,19,2.0,842967802
5490080,37742,21,4.0,842967833
5490081,37742,23,4.0,842967963
5490082,37742,32,4.0,842967864
5490083,37742,47,3.0,842967802
5490084,37742,110,5.0,842967697
5490085,37742,135,3.0,842968016
5490086,37742,150,3.0,842967609
5490087,37742,153,4.0,842967632
5490088,37742,161,5.0,842967677
5490089,37742,165,4.0,842967632
5490090,37742,170,4.0,842967963
5490091,37742,172,5.0,842967933
5490092,37742,173,5.0,842967909
5490093,37742,185,4.0,842967730
5490094,37742,208,5.0,842967697
5490095,37742,225,5.0,842967833
5490096,37742,288,3.0,842967730
5490097,37742,292,5.0,842967697
5490098,37742,296,3.0,842967609
5490099,37742,315,5.0,842967909
5490100,37742,316,5.0,842967656
5490101,37742,329,5.0,842967677
5490102,37742,344,3.0,842967632
5490103,37742,349,5.0,842967632
5490104,37742,356,4.0,842967677
5490105,37742,364,4.0,842967753
5490106,37742,367,4.0,842967802
5490107,37742,377,4.0,842967753
5490108,37742,380,5.0,842967610
5490109,37742,420,4.0,842967864
5490110,37742,434,4.0,842967677
5490111,37742,480,5.0,842967697
5490112,37742,485,5.0,842968068
5490113,37742,500,3.0,842967802
5490114,37742,539,4.0,842967864
5490115,37742,548,4.0,842967997
5490116,37742,586,5.0,842967833
5490117,37742,587,5.0,842967833
5490118,37742,588,3.0,842967632
5490119,37742,589,5.0,842967753
5490120,37742,590,3.0,842967609
5490121,37742,592,4.0,842967609
5490122,37742,593,3.0,842967656
5490123,37742,595,4.0,842967656
5490124,37742,597,5.0,842967833
5490125,37742,653,4.0,842967997
5490126,37742,733,5.0,842967963
5490127,37742,780,5.0,842968110
5490128,37742,786,5.0,842967997
5490129,37743,11,4.0,945113188
5490130,37743,32,4.0,945110148
5490131,37743,172,3.0,945110680
5490132,37743,173,2.0,945110859
5490133,37743,196,2.0,945110557
5490134,37743,208,4.0,945109835
5490135,37743,260,5.0,945110118
5490136,37743,316,4.0,945110589
5490137,37743,327,3.0,945110589
5490138,37743,329,3.0,945110524
5490139,37743,377,2.0,945113056
5490140,37743,435,4.0,945110557
5490141,37743,471,3.0,945111095
5490142,37743,480,5.0,945110494
5490143,37743,539,4.0,945113393
5490144,37743,541,5.0,945110118
5490145,37743,543,4.0,945113418
5490146,37743,587,4.0,945113393
5490147,37743,597,3.0,945113255
5490148,37743,674,3.0,945110446
5490149,37743,708,4.0,945113056
5490150,37743,736,2.0,945113491
5490151,37743,737,1.0,945110859
5490152,37743,750,5.0,945110118
5490153,37743,899,5.0,945110958
5490154,37743,912,5.0,945110935
5490155,37743,913,5.0,945109995
5490156,37743,920,5.0,945111176
5490157,37743,924,5.0,945110118
5490158,37743,928,4.0,945110958
5490159,37743,930,5.0,945110037
5490160,37743,969,5.0,945111040
5490161,37743,1019,5.0,945110244
5490162,37743,1037,2.0,945110768
5490163,37743,1077,5.0,945110200
5490164,37743,1088,3.0,945113418
5490165,37743,1094,5.0,945111080
5490166,37743,1129,2.0,945110369
5490167,37743,1179,5.0,945109869
5490168,37743,1196,4.0,945109897
5490169,37743,1197,4.0,945111134
5490170,37743,1200,4.0,945110200
5490171,37743,1206,5.0,945110148
5490172,37743,1210,4.0,945110244
5490173,37743,1214,5.0,945110118
5490174,37743,1230,5.0,945110958
5490175,37743,1240,3.0,945110148
5490176,37743,1247,4.0,945111015
5490177,37743,1252,5.0,945109995
5490178,37743,1265,4.0,945111040
5490179,37743,1270,4.0,945110282
5490180,37743,1284,5.0,945110012
5490181,37743,1301,5.0,945110200
5490182,37743,1307,4.0,945111176
5490183,37743,1320,3.0,945110621
5490184,37743,1356,3.0,945110446
5490185,37743,1371,3.0,945110621
5490186,37743,1372,3.0,945110524
5490187,37743,1374,4.0,945110329
5490188,37743,1375,3.0,945110369
5490189,37743,1376,3.0,945110411
5490190,37743,1387,5.0,945109869
5490191,37743,1391,4.0,945110639
5490192,37743,1527,3.0,945110282
5490193,37743,1544,4.0,945110680
5490194,37743,1590,1.0,945110680
5490195,37743,1643,4.0,945112999
5490196,37743,1653,4.0,945110411
5490197,37743,1676,3.0,945110589
5490198,37743,1748,3.0,945110200
5490199,37743,1762,3.0,945110768
5490200,37743,1779,2.0,945110557
5490201,37743,1831,1.0,945110769
5490202,37743,1862,1.0,945110859
5490203,37743,2011,4.0,945110494
5490204,37743,2012,4.0,945110621
5490205,37743,2021,2.0,945110494
5490206,37743,2067,5.0,945111245
5490207,37743,2094,3.0,945110557
5490208,37743,2243,4.0,945111134
5490209,37743,2288,5.0,945110282
5490210,37743,2291,3.0,945111176
5490211,37743,2393,3.0,945110589
5490212,37743,2396,5.0,945111080
5490213,37743,2407,3.0,945110494
5490214,37743,2527,3.0,945110494
5490215,37743,2528,4.0,945110446
5490216,37743,2529,4.0,945110329
5490217,37743,2571,3.0,945110244
5490218,37743,2616,3.0,945109897
5490219,37743,2664,5.0,945110118
5490220,37743,2668,3.0,945110680
5490221,37743,2671,3.0,945113393
5490222,37743,2672,4.0,945110060
5490223,37743,2801,4.0,945113056
5490224,37743,2872,4.0,945111245
5490225,37743,2915,4.0,945109897
5490226,37743,2916,4.0,945110245
5490227,37743,2985,3.0,945110329
5490228,37743,2987,4.0,945110037
5490229,37743,3044,4.0,945113255
5490230,37743,3099,4.0,945112999
5490231,37744,1,2.5,1328289618
5490232,37744,2,3.0,1328290596
5490233,37744,11,4.0,1328289874
5490234,37744,21,3.5,1328289775
5490235,37744,34,3.5,1328289714
5490236,37744,62,3.5,1328289800
5490237,37744,110,3.0,1328287288
5490238,37744,135,2.5,1328291841
5490239,37744,141,3.5,1328290479
5490240,37744,150,5.0,1328286933
5490241,37744,161,4.0,1328290474
5490242,37744,173,2.0,1328288740
5490243,37744,216,4.0,1328291491
5490244,37744,260,2.0,1328288189
5490245,37744,272,3.5,1328291546
5490246,37744,277,3.5,1328291271
5490247,37744,317,4.0,1328289922
5490248,37744,318,4.5,1328286916
5490249,37744,329,4.0,1328289730
5490250,37744,349,3.5,1328289710
5490251,37744,356,4.5,1328287520
5490252,37744,357,4.0,1328289742
5490253,37744,370,1.0,1328288606
5490254,37744,440,3.5,1328289850
5490255,37744,474,4.0,1328289870
5490256,37744,480,3.5,1328289659
5490257,37744,481,2.0,1328286420
5490258,37744,494,2.5,1328290937
5490259,37744,500,3.5,1328289695
5490260,37744,515,4.0,1328291214
5490261,37744,527,5.0,1328287164
5490262,37744,529,3.5,1328287576
5490263,37744,539,3.0,1328289735
5490264,37744,551,3.0,1328289862
5490265,37744,587,3.5,1328290427
5490266,37744,590,3.5,1328289668
5490267,37744,593,3.0,1328287429
5490268,37744,597,3.5,1328289705
5490269,37744,608,4.0,1328289676
5490270,37744,736,2.5,1328290214
5490271,37744,780,3.0,1328289665
5490272,37744,830,3.0,1328291737
5490273,37744,858,5.0,1328287245
5490274,37744,912,4.0,1328287239
5490275,37744,914,3.0,1328287558
5490276,37744,918,3.5,1328297508
5490277,37744,919,2.5,1328287283
5490278,37744,920,4.0,1328289944
5490279,37744,924,3.5,1328289787
5490280,37744,940,3.0,1328286537
5490281,37744,953,4.5,1328287183
5490282,37744,1013,4.0,1328286483
5490283,37744,1035,3.0,1328287719
5490284,37744,1073,2.5,1328289722
5490285,37744,1090,3.5,1328287570
5490286,37744,1094,3.5,1328291037
5490287,37744,1097,2.5,1328290225
5490288,37744,1099,4.0,1328287508
5490289,37744,1104,3.0,1328288079
5490290,37744,1183,4.0,1328289916
5490291,37744,1193,3.5,1328290432
5490292,37744,1196,2.0,1328288186
5490293,37744,1198,3.5,1328288173
5490294,37744,1200,3.0,1328288034
5490295,37744,1201,3.5,1328287527
5490296,37744,1203,3.5,1328287176
5490297,37744,1206,1.5,1328290543
5490298,37744,1208,3.5,1328287882
5490299,37744,1212,4.0,1328287012
5490300,37744,1213,4.5,1328287305
5490301,37744,1214,3.5,1328287627
5490302,37744,1219,3.0,1328290686
5490303,37744,1220,3.5,1328289856
5490304,37744,1221,4.5,1328287294
5490305,37744,1222,3.0,1328289150
5490306,37744,1230,3.5,1328289956
5490307,37744,1231,2.5,1328287274
5490308,37744,1233,4.0,1328287346
5490309,37744,1234,3.5,1328287171
5490310,37744,1246,3.0,1328287763
5490311,37744,1250,4.5,1328287191
5490312,37744,1258,3.5,1328289818
5490313,37744,1262,4.0,1328287871
5490314,37744,1265,5.0,1328287530
5490315,37744,1266,3.5,1328287442
5490316,37744,1270,3.5,1328289686
5490317,37744,1271,4.0,1328291408
5490318,37744,1272,5.0,1328287202
5490319,37744,1276,3.5,1328287242
5490320,37744,1282,2.5,1328291062
5490321,37744,1287,2.5,1328286294
5490322,37744,1291,3.5,1328290254
5490323,37744,1303,5.0,1328286579
5490324,37744,1304,3.5,1328287892
5490325,37744,1307,3.0,1328287729
5490326,37744,1333,3.0,1328291152
5490327,37744,1345,3.0,1328291481
5490328,37744,1347,1.5,1328291643
5490329,37744,1356,3.5,1328290652
5490330,37744,1357,3.0,1328291513
5490331,37744,1358,3.0,1328287329
5490332,37744,1371,3.5,1328291291
5490333,37744,1372,3.5,1328291140
5490334,37744,1373,3.5,1328291606
5490335,37744,1374,3.5,1328289949
5490336,37744,1375,3.5,1328291202
5490337,37744,1376,3.0,1328290972
5490338,37744,1380,3.0,1328289931
5490339,37744,1387,4.0,1328288223
5490340,37744,1405,1.0,1328291349
5490341,37744,1408,3.5,1328291082
5490342,37744,1485,3.0,1328289892
5490343,37744,1517,1.5,1328290564
5490344,37744,1580,4.0,1328297799
5490345,37744,1584,3.5,1328290630
5490346,37744,1608,3.0,1328289999
5490347,37744,1610,4.0,1328287200
5490348,37744,1682,4.5,1328289809
5490349,37744,1694,4.0,1328286612
5490350,37744,1704,4.0,1328287302
5490351,37744,1721,4.0,1328289699
5490352,37744,1777,4.5,1328290985
5490353,37744,1810,4.0,1328298430
5490354,37744,1923,3.0,1328289771
5490355,37744,1936,4.0,1328289300
5490356,37744,1939,4.5,1328287664
5490357,37744,1944,3.5,1328289186
5490358,37744,1947,4.0,1328291485
5490359,37744,1953,2.0,1328288206
5490360,37744,1954,3.0,1328290009
5490361,37744,1957,2.5,1328291832
5490362,37744,1961,4.0,1328287422
5490363,37744,1962,4.5,1328287355
5490364,37744,2011,3.5,1328290665
5490365,37744,2021,3.0,1328291357
5490366,37744,2023,3.0,1328291171
5490367,37744,2028,5.0,1328287204
5490368,37744,2161,4.0,1328291287
5490369,37744,2268,3.5,1328290865
5490370,37744,2324,4.0,1328289177
5490371,37744,2355,3.0,1328290636
5490372,37744,2375,3.5,1328286542
5490373,37744,2393,3.0,1328286310
5490374,37744,2398,4.5,1328286455
5490375,37744,2407,3.5,1328297793
5490376,37744,2420,4.0,1328291581
5490377,37744,2424,3.0,1328291197
5490378,37744,2539,3.0,1328291391
5490379,37744,2571,3.5,1328287551
5490380,37744,2617,2.5,1328289910
5490381,37744,2657,2.5,1328297691
5490382,37744,2670,3.0,1328289252
5490383,37744,2683,2.0,1328289766
5490384,37744,2699,2.0,1328290883
5490385,37744,2710,2.5,1328289841
5490386,37744,2739,5.0,1328286423
5490387,37744,2762,4.0,1328287224
5490388,37744,2791,2.0,1328289884
5490389,37744,2797,3.5,1328287739
5490390,37744,2858,3.0,1328289679
5490391,37744,2941,3.5,1328297546
5490392,37744,2944,3.5,1328286954
5490393,37744,2951,3.0,1328288196
5490394,37744,2968,3.0,1328291373
5490395,37744,2997,3.5,1328289757
5490396,37744,3033,2.5,1328291177
5490397,37744,3061,3.5,1328297497
5490398,37744,3062,5.0,1328287312
5490399,37744,3066,2.5,1328288300
5490400,37744,3072,2.5,1328286279
5490401,37744,3087,2.5,1328286439
5490402,37744,3088,2.5,1328287256
5490403,37744,3105,3.0,1328287454
5490404,37744,3147,3.0,1328287250
5490405,37744,3148,4.0,1328291794
5490406,37744,3196,4.5,1328287228
5490407,37744,3204,3.0,1328288395
5490408,37744,3247,3.0,1328291827
5490409,37744,3252,3.5,1328291845
5490410,37744,3255,4.0,1328291266
5490411,37744,3256,4.0,1328286285
5490412,37744,3296,3.5,1328287609
5490413,37744,3334,3.5,1328288046
5490414,37744,3360,3.5,1328287308
5490415,37744,3363,4.0,1328291688
5490416,37744,3408,3.5,1328289940
5490417,37744,3418,3.0,1328291053
5490418,37744,3421,2.5,1328287631
5490419,37744,3448,3.5,1328289270
5490420,37744,3450,3.0,1328286413
5490421,37744,3451,4.5,1328287538
5490422,37744,3471,3.0,1328290963
5490423,37744,3507,4.0,1328286928
5490424,37744,3545,4.0,1328289125
5490425,37744,3555,4.0,1328286364
5490426,37744,3628,4.0,1328298767
5490427,37744,3634,3.5,1328298345
5490428,37744,3643,3.5,1328298821
5490429,37744,3671,2.0,1328287468
5490430,37744,3675,3.5,1328297491
5490431,37744,3681,3.5,1328288180
5490432,37744,3735,2.0,1328288021
5490433,37744,3751,2.5,1328290763
5490434,37744,3753,4.0,1328291030
5490435,37744,3836,3.0,1328298573
5490436,37744,3868,1.5,1328291754
5490437,37744,3967,4.5,1328291772
5490438,37744,4014,3.5,1328288950
5490439,37744,4018,3.0,1328291560
5490440,37744,4022,4.0,1328290723
5490441,37744,4027,4.5,1328288934
5490442,37744,4085,3.5,1328288313
5490443,37744,4184,4.0,1328298050
5490444,37744,4223,4.5,1328291927
5490445,37744,4246,3.0,1328291132
5490446,37744,4310,2.5,1328291626
5490447,37744,4326,4.0,1328288150
5490448,37744,4338,3.5,1328289255
5490449,37744,4353,3.5,1328288554
5490450,37744,4361,3.5,1328291570
5490451,37744,4406,3.0,1328287699
5490452,37744,4776,4.0,1328291884
5490453,37744,4795,3.5,1328298619
5490454,37744,4826,3.5,1328288366
5490455,37744,4855,3.5,1328287351
5490456,37744,4857,3.5,1328287516
5490457,37744,4886,2.5,1328289046
5490458,37744,4896,4.0,1328289973
5490459,37744,4916,2.5,1328298640
5490460,37744,4923,3.5,1328298746
5490461,37744,4963,3.0,1328289826
5490462,37744,4979,2.5,1328289074
5490463,37744,4993,2.5,1328287316
5490464,37744,4995,4.0,1328286993
5490465,37744,5010,3.5,1328288276
5490466,37744,5060,4.0,1328287690
5490467,37744,5135,3.5,1328288958
5490468,37744,5152,3.0,1328288329
5490469,37744,5299,4.0,1328291306
5490470,37744,5420,3.5,1328298835
5490471,37744,5745,4.0,1328298259
5490472,37744,5816,4.0,1328291007
5490473,37744,5952,2.5,1328287321
5490474,37744,5989,3.5,1328287670
5490475,37744,5991,3.0,1328289098
5490476,37744,5995,4.0,1328291462
5490477,37744,6303,3.0,1328297788
5490478,37744,6377,2.5,1328290624
5490479,37744,6439,3.5,1328298728
5490480,37744,6441,3.5,1328298673
5490481,37744,6457,3.0,1328288406
5490482,37744,6539,3.0,1328289057
5490483,37744,6785,3.0,1328297533
5490484,37744,6787,4.0,1328287233
5490485,37744,6808,3.5,1328298578
5490486,37744,6874,3.0,1328288266
5490487,37744,6947,3.5,1328288284
5490488,37744,7060,2.5,1328297575
5490489,37744,7121,4.0,1328287621
5490490,37744,7153,2.5,1328287319
5490491,37744,7162,3.5,1328289357
5490492,37744,7311,4.0,1328298023
5490493,37744,7361,2.5,1328290680
5490494,37744,7438,3.0,1328288268
5490495,37744,7502,5.0,1328286920
5490496,37744,7560,3.5,1328289225
5490497,37744,7614,4.0,1328297523
5490498,37744,7703,0.5,1328288864
5490499,37744,7787,3.0,1328298656
5490500,37744,7980,3.5,1328289241
5490501,37744,8368,4.0,1328291209
5490502,37744,8446,4.0,1328298794
5490503,37744,8464,1.5,1328289069
5490504,37744,8492,4.0,1328286948
5490505,37744,8493,3.5,1328288321
5490506,37744,8644,3.0,1328291537
5490507,37744,8675,3.5,1328288386
5490508,37744,8937,4.0,1328288374
5490509,37744,9014,5.0,1328289434
5490510,37744,25916,4.0,1328298678
5490511,37744,30793,2.5,1328291907
5490512,37744,32261,4.0,1328298687
5490513,37744,32721,4.0,1328298710
5490514,37744,40815,4.0,1328291615
5490515,37744,43635,2.5,1328297626
5490516,37744,43677,3.5,1328289386
5490517,37744,50872,3.5,1328288248
5490518,37744,52435,2.0,1328287371
5490519,37744,56788,3.5,1328289280
5490520,37744,57991,3.5,1328289505
5490521,37744,59369,5.0,1328299342
5490522,37744,60069,2.5,1328297735
5490523,37744,63082,4.5,1328297946
5490524,37744,64614,3.5,1328299123
5490525,37744,68157,5.0,1328299247
5490526,37744,68358,4.0,1328297742
5490527,37744,69481,4.5,1328288241
5490528,37744,70293,4.0,1328288981
5490529,37744,72998,4.0,1328297767
5490530,37744,77658,4.5,1328287078
5490531,37744,81845,4.0,1328287398
5490532,37745,1,4.0,956636662
5490533,37745,6,5.0,956637070
